id,error_type,sentence_text,gold_label,gold_trigger,pred_label,pred_trigger,gold_ix,pred_ix,1_tok_error,1_tok_error_missclf,specialised context/creative language,Lexical sparse,plausible: saliency,ambiguous trigger,example,,,notes
nem06_10,missing,"The daily chart for Newmont Mining shows that it has been above a ' ' golden cross ' ' since Aug . 10 , when the stock closed at $ 36.44 .",SecurityValue,stock,,,236,,,,,,,,,,,
nem06_12,spurious,"The horizontal lines show that the stock held its semiannual value level of $ 36.15 , when it held its 200 - day simple moving average of $ 36.20 .",,,Rating,level,,286,,,,,,,,,,
nem06_12,missing,"The horizontal lines show that the stock held its semiannual value level of $ 36.15 , when it held its 200 - day simple moving average of $ 36.20 .",SecurityValue,held,,,293,,,,,,,,,,,
nem06_12,missing,"The horizontal lines show that the stock held its semiannual value level of $ 36.15 , when it held its 200 - day simple moving average of $ 36.20 .",SecurityValue,stock,,,281,,,,,,,,,,,
nem06_13,mismatch_label,"The stock is above its 50 - day simple moving average of $ 38.10 , with its monthly risky level at $ 40.76 .",SecurityValue,level,Rating,level,324,324,,,,,,,,,,
nem06_14,spurious,The weekly chart for Newmont Mining will be negative if the stock closes Friday just below its five-week modified moving average of $ 38.43 .,,,SecurityValue,closes,,341,1,,,,,,,,,
nem06_14,missing,The weekly chart for Newmont Mining will be negative if the stock closes Friday just below its five-week modified moving average of $ 38.43 .,FinancialReport,chart,,,331,,,,,,,,,,,
nem06_14,missing,The weekly chart for Newmont Mining will be negative if the stock closes Friday just below its five-week modified moving average of $ 38.43 .,SecurityValue,stock,,,340,,,,,,,,,,,
nem06_17,missing,"Given these charts and analysis , investors should buy Newmont Mining shares on weakness to my semiannual value levels of $ 36.15 and reduce holdings on strength to my monthly risky level of $ 40.76 .",Rating,buy,,,435,,,,,,,,,,,
nem06_17,missing,"Given these charts and analysis , investors should buy Newmont Mining shares on weakness to my semiannual value levels of $ 36.15 and reduce holdings on strength to my monthly risky level of $ 40.76 .",Rating,holdings,,,451,,,,,,,,,,,
wmt05_0,missing,Walmart Stock Nears Key Support After Earnings Miss,SecurityValue,Nears,,,2,,1,,,,,,,,,
wmt05_1,spurious,Walmart Inc . ( WMT ) shares have fallen more than 12 % since the beginning of the week after the company reported worse-than-expected fourth quarter financial results .,,,FinancialReport,reported,,30,1,,,,y,,,,,
wmt05_1,spurious,Walmart Inc . ( WMT ) shares have fallen more than 12 % since the beginning of the week after the company reported worse-than-expected fourth quarter financial results .,,,SecurityValue,fallen,,16,1,,,,y,,,,,
wmt05_2,spurious,Revenue rose 4.1 % to $ 136.3 billion - - beating consensus estimates by $ 1.39 billion - - but earnings per share hit only $ 1.33 and missed consensus estimates by four cents per share .,,,FinancialReport,missed,,65,1,,,,y,,,,,
wmt05_2,spurious,Revenue rose 4.1 % to $ 136.3 billion - - beating consensus estimates by $ 1.39 billion - - but earnings per share hit only $ 1.33 and missed consensus estimates by four cents per share .,,,FinancialReport,beating,,47,1,,,,y,,,,,
wmt05_3,spurious,"The company ' s full-year profit guidance also came in at $ 4.75 to $ 5.00 per share , below expectations of $ 5.13 per share .",,,Profit/Loss,profit,,79,1,1,,,y,,,,,annotation error
wmt05_3,mismatch_label,"The company ' s full-year profit guidance also came in at $ 4.75 to $ 5.00 per share , below expectations of $ 5.13 per share .",Profit/Loss,guidance,FinancialReport,guidance,80,80,1,,,,,y,,,,
wmt05_4,missing,"Aside from the lackluster guidance , the company ' s e-commerce growth came in at just 23 % , which was sharply lower than the growth of roughly 40 % seen in past quarters .",Revenue,growth,,,126,,,,,,,y,,,,
wmt05_5,mismatch_label,Management primarily attributed the slower growth to the Jet.com acquisition that added scale but anticipates the growth rate to ramp back up to the 40 % range after the first quarter .,Revenue,rate,FinancialReport,rate,153,153,,,,,,y,,,,
wmt05_6,spurious,Full-year e-commerce sales remain up 44 % versus the prior year .,,,SalesVolume,remain,,171,1,,,,y,,,,,
wmt05_7,spurious,"From a technical standpoint , the stock broke down from trendline support earlier this month , rebounded to the pivot point and fell again to key support levels .",,,SecurityValue,broke,,187,1,,,,y,,,,,
wmt05_8,mismatch_label,"The relative strength index ( RSI ) appears oversold at 31.71 , but the moving average convergence divergence ( MACD ) remains in a bearish downtrend .",Rating,oversold,SecurityValue,oversold,217,217,,,,,,y,,,,
wmt05_8,spurious,"The relative strength index ( RSI ) appears oversold at 31.71 , but the moving average convergence divergence ( MACD ) remains in a bearish downtrend .",,,Rating,downtrend,,234,1,1,,,,,,,,
wmt05_8,missing,"The relative strength index ( RSI ) appears oversold at 31.71 , but the moving average convergence divergence ( MACD ) remains in a bearish downtrend .",FinancialReport,divergence,,,226,,,,,,,,,,,
wmt05_8,missing,"The relative strength index ( RSI ) appears oversold at 31.71 , but the moving average convergence divergence ( MACD ) remains in a bearish downtrend .",FinancialReport,index,,,212,,,,,,,,,,,
wmt05_9,spurious,These two technical indicators suggest that the stock could see some consolidation and a possible move even lower if the trend reverses in the longer term .,,,SecurityValue,move,,251,1,,,,y,,,,,
wmt05_9,spurious,These two technical indicators suggest that the stock could see some consolidation and a possible move even lower if the trend reverses in the longer term .,,,Macroeconomics,trend,,256,,,,,,y,,,,
wmt05_9,missing,These two technical indicators suggest that the stock could see some consolidation and a possible move even lower if the trend reverses in the longer term .,SecurityValue,lower,,,253,,,,,,,,,,,
wmt05_9,missing,These two technical indicators suggest that the stock could see some consolidation and a possible move even lower if the trend reverses in the longer term .,SecurityValue,stock,,,243,,,,,,,,,,,
wmt05_10,missing,Traders should watch for some consolidation above trendline support levels after closing the gap dating back to mid-November .,SecurityValue,levels,,,272,,1,,,,,,,,,
wmt05_11,spurious,"If the stock breaks down from these levels , it could reach the 200 - day moving average at around $ 86.21 or reaction lows at around $ 77.50 .",,,SecurityValue,breaks,,285,1,,,,,,,,,
wmt05_11,missing,"If the stock breaks down from these levels , it could reach the 200 - day moving average at around $ 86.21 or reaction lows at around $ 77.50 .",FinancialReport,reach,,,293,,,,,,,,,,,
wmt05_12,spurious,"If the stock rebounds , traders should watch for a move to S1 support and the 50 - day moving average at around $ 100.00 on the upside .",,,Rating,support,,325,1,1,,,,,,,,
wmt05_12,mismatch_label,"If the stock rebounds , traders should watch for a move to S1 support and the 50 - day moving average at around $ 100.00 on the upside .",FinancialReport,move,SecurityValue,move,322,322,,,,,,,,,,
wmt06_1,mismatch_label,Goldman Sachs upgraded Wal-Mart to buy and put the retail giant on its Conviction List,Rating,buy,Merger/Acquisition,buy,18,18,,,,,,,,,,
wmt06_4,spurious,Its price target was moved up $ 2 to $ 117 .,,,SecurityValue,moved,,76,1,1,,,,,,,,
wmt06_5,spurious,Wal-Mart shares are up 1.1 % in Thursday trading .,,,SecurityValue,are,,86,1,,,,,,,,,
wmt06_5,spurious,Wal-Mart shares are up 1.1 % in Thursday trading .,,,SecurityValue,up,,87,1,,,,,,,,,
wmt06_6,mismatch_label,"` ` We expect growth in disposable income to reaccelerate , helping to sustain a new plateau for consumption , with more consistent growth across verticals than we have noted in the recent low , stable growth phase of the recovery , ' ' wrote Goldman Sachs analysts .",Revenue,growth,SalesVolume,growth,117,117,,,,,,,,,,
wmt06_6,spurious,"` ` We expect growth in disposable income to reaccelerate , helping to sustain a new plateau for consumption , with more consistent growth across verticals than we have noted in the recent low , stable growth phase of the recovery , ' ' wrote Goldman Sachs analysts .",,,Profit/Loss,income,,101,1,1,,,,,,,,
wmt06_6,mismatch_label,"` ` We expect growth in disposable income to reaccelerate , helping to sustain a new plateau for consumption , with more consistent growth across verticals than we have noted in the recent low , stable growth phase of the recovery , ' ' wrote Goldman Sachs analysts .",Macroeconomics,growth,Revenue,growth,98,98,,,,,,,,,,
wmt06_6,missing,"` ` We expect growth in disposable income to reaccelerate , helping to sustain a new plateau for consumption , with more consistent growth across verticals than we have noted in the recent low , stable growth phase of the recovery , ' ' wrote Goldman Sachs analysts .",Macroeconomics,plateau,,,110,,,,,,,,,,,
wmt06_6,missing,"` ` We expect growth in disposable income to reaccelerate , helping to sustain a new plateau for consumption , with more consistent growth across verticals than we have noted in the recent low , stable growth phase of the recovery , ' ' wrote Goldman Sachs analysts .",Revenue,phase,,,131,,,,,,,,,,,
wmt06_7,spurious,"` ` This forecast reflects accelerating wage and income dynamics , and additional help from tax reform . ' '",,,Employment,wage,,149,1,1,,,,,,,,
wmt06_7,missing,"` ` This forecast reflects accelerating wage and income dynamics , and additional help from tax reform . ' '",Macroeconomics,dynamics,,,152,,,,,,,,,,,
wmt06_7,missing,"` ` This forecast reflects accelerating wage and income dynamics , and additional help from tax reform . ' '",Macroeconomics,reform,,,159,,,,,,,,,,,
wmt06_8,spurious,"Goldman expects tax reform to give the biggest boost to consumption capability to those whose returns reflect an adjusted gross income of $ 200,000 to $ 1 million .",,,Profit/Loss,income,,183,,,,,,,,,,
wmt06_8,missing,"Goldman expects tax reform to give the biggest boost to consumption capability to those whose returns reflect an adjusted gross income of $ 200,000 to $ 1 million .",Macroeconomics,boost,,,171,,,,,,,,,,,
wmt06_8,missing,"Goldman expects tax reform to give the biggest boost to consumption capability to those whose returns reflect an adjusted gross income of $ 200,000 to $ 1 million .",Macroeconomics,reform,,,166,,,,,,,,,,,
wmt06_10,spurious,"Among the areas where Goldman thinks there will be year-over-year same-store sales increases are apparel , food and casual dining , ` ` and outright like-for-like declines at any point in the year only for department stores . ' '",,,SalesVolume,declines,,241,1,,,,,,,,,
wmt06_10,spurious,"Among the areas where Goldman thinks there will be year-over-year same-store sales increases are apparel , food and casual dining , ` ` and outright like-for-like declines at any point in the year only for department stores . ' '",,,SalesVolume,sales,,226,1,,,,,,,,,
wmt06_10,missing,"Among the areas where Goldman thinks there will be year-over-year same-store sales increases are apparel , food and casual dining , ` ` and outright like-for-like declines at any point in the year only for department stores . ' '",SalesVolume,like-for-like,,,240,,,,,,,,,,,
wmt06_11,missing,"Despite the largely bullish outlook , Goldman analysts leave room for risk , noting that retail is still vulnerable to disruption .",Macroeconomics,vulnerable,,,273,,,,,,,,,,,
wmt06_11,missing,"Despite the largely bullish outlook , Goldman analysts leave room for risk , noting that retail is still vulnerable to disruption .",FinancialReport,outlook,,,259,,,,,,,,,,,
wmt06_12,missing,"On Wednesday , Instinet analysts noted the impact that a delayed start to the tax return season could have on certain retailers .",Macroeconomics,impact,,,284,,,,,,,,,,,
wmt06_14,missing,"The consumer sector has become more bullish since late summer , and upbeat holiday season results suggest that some of the hurdles that have faced brick-and-mortar and traditional retailers may be lessening .",Macroeconomics,sector,,,321,,,,,,,,,,,
wmt06_14,missing,"The consumer sector has become more bullish since late summer , and upbeat holiday season results suggest that some of the hurdles that have faced brick-and-mortar and traditional retailers may be lessening .",Macroeconomics,lessening,,,350,,,,,,,,,,,
wmt06_14,missing,"The consumer sector has become more bullish since late summer , and upbeat holiday season results suggest that some of the hurdles that have faced brick-and-mortar and traditional retailers may be lessening .",FinancialReport,results,,,334,,,,,,,,,,,
wmt06_16,missing,"` ` The firm ' s strategic positioning remains compelling - - selling consumables to middle-income consumers in small markets , ' ' the note said .",Macroeconomics,positioning,,,381,,,,,,,,,,,
wmt06_18,spurious,"Last week , Wal-Mart said it would use savings from the new tax reform law to offer a series of new associate benefits , including a raise in the minimum wage to $ 11 and bonuses of up to $ 1,000 , and expanded maternity and parental leave allowances .",,,Employment,bonuses,,455,,,,,,,,,,
wmt06_18,spurious,"Last week , Wal-Mart said it would use savings from the new tax reform law to offer a series of new associate benefits , including a raise in the minimum wage to $ 11 and bonuses of up to $ 1,000 , and expanded maternity and parental leave allowances .",,,Employment,wage,,450,,,,,,,,,,
wmt06_18,missing,"Last week , Wal-Mart said it would use savings from the new tax reform law to offer a series of new associate benefits , including a raise in the minimum wage to $ 11 and bonuses of up to $ 1,000 , and expanded maternity and parental leave allowances .",Macroeconomics,law,,,434,,,,,,,,,,,
wmt06_18,missing,"Last week , Wal-Mart said it would use savings from the new tax reform law to offer a series of new associate benefits , including a raise in the minimum wage to $ 11 and bonuses of up to $ 1,000 , and expanded maternity and parental leave allowances .",Employment,series,,,438,,,,,,,,,,,
wmt06_19,mismatch_label,Wal-Mart is expected to announce fourth-quarter earnings on Feb . 20 .,FinancialReport,earnings,Profit/Loss,earnings,476,476,,,,,,,,,,
wmt06_20,spurious,The company ' s stock is up 21 % for the last three months while the Dow Jones Industrial Average is up 12.8 % for the period .,,,SecurityValue,is,,487,1,,,,,,,,,
wmt06_20,spurious,The company ' s stock is up 21 % for the last three months while the Dow Jones Industrial Average is up 12.8 % for the period .,,,SecurityValue,up,,503,1,,,,,,,,,
wmt06_20,spurious,The company ' s stock is up 21 % for the last three months while the Dow Jones Industrial Average is up 12.8 % for the period .,,,SecurityValue,up,,488,1,,,,,,,,,
wmt07_0,missing,Walmart ' s Meal Kits Are Not The Solution To Fight Amazon,Macroeconomics,Fight,,,10,,,,,,,,,,,
wmt07_3,missing,Speculation in early February by Gabelli & Co . analyst Matthew Trusz was that Walmart was looking to acquire Blue Apron actually raised the troubled company ' s stock price by almost 7 percent on February 2nd ; but it appears that Walmart has decided to enter the meal kit business on its own ( at least for now ) .,Macroeconomics,enter,,,111,,,,,,,,,,,
wmt07_4,spurious,"According to Nielsen ' s latest report just released today , The Meal Kit Opportunity , while the majority of meal kits are purchased from online subscription services , in-store meal kit sales grew rapidly in the past year , up 26.5 % to $ 154.6 million in sales , posting growth of more than 26 % year-over-year .",,,SalesVolume,sales,,174,1,,,,,,,,,
wmt07_4,missing,"According to Nielsen ' s latest report just released today , The Meal Kit Opportunity , while the majority of meal kits are purchased from online subscription services , in-store meal kit sales grew rapidly in the past year , up 26.5 % to $ 154.6 million in sales , posting growth of more than 26 % year-over-year .",SalesVolume,purchased,,,149,,,,,,,,,,,
wmt07_5,spurious,"Overall , the report states , 9 % of Americans say they ' ve purchased a meal kit in the last six months and 25 % of consumers say they would consider trying a meal kit in the next six months .",,,Product/Service,trying,,217,1,1,,,,,,,,
wmt07_5,mismatch_label,"Overall , the report states , 9 % of Americans say they ' ve purchased a meal kit in the last six months and 25 % of consumers say they would consider trying a meal kit in the next six months .",SalesVolume,purchased,Product/Service,purchased,199,199,,,,,,,,,,
wmt07_5,missing,"Overall , the report states , 9 % of Americans say they ' ve purchased a meal kit in the last six months and 25 % of consumers say they would consider trying a meal kit in the next six months .",SalesVolume,consider,,,216,,,,,,,,,,,
wmt07_7,mismatch_label,The report also found that nearly two-thirds of Millenials purchased prepared foods from limited service restaurants every week .,SalesVolume,purchased,Product/Service,purchased,307,307,,,,,,,,,,
wmt07_10,spurious,Walmart ' s roll out also includes fresh One Step Meals that only require heating - - which may have even a larger potential than their Meal Kits .,,,Product/Service,includes,,380,,,,,,,,,,
wmt07_11,missing,"While Blue Apron , Hello Fresh , Martha & Marley and dozens of other DYI food kits tout that consumers enjoy the assembly process and how their kits make it so easy for the home cook to excel ; many people say they have already become bored with having to unpack all the ingredients and do all the preparation ; many also complain about the wasteful packaging that is required both in shipping and individually packaging each ingredient .",CSR/Brand,consumers,,,422,,,,,,,,,,,
wmt07_11,missing,"While Blue Apron , Hello Fresh , Martha & Marley and dozens of other DYI food kits tout that consumers enjoy the assembly process and how their kits make it so easy for the home cook to excel ; many people say they have already become bored with having to unpack all the ingredients and do all the preparation ; many also complain about the wasteful packaging that is required both in shipping and individually packaging each ingredient .",CSR/Brand,complain,,,465,,,,,,,,,,,
wmt07_11,missing,"While Blue Apron , Hello Fresh , Martha & Marley and dozens of other DYI food kits tout that consumers enjoy the assembly process and how their kits make it so easy for the home cook to excel ; many people say they have already become bored with having to unpack all the ingredients and do all the preparation ; many also complain about the wasteful packaging that is required both in shipping and individually packaging each ingredient .",CSR/Brand,bored,,,449,,,,,,,,,,,
wmt07_13,missing,"In 2005 ` ` meal assembly stores ' ' were all the rage and according to the now defunct Easy Meal Preparation Association there were over 1,400 of these stores throughout the US .",Macroeconomics,rage,,,532,,,,,,,,,,,
wmt07_15,missing,Which makes one wonder if the Meal Kit trend might find itself in the same position .,Macroeconomics,position,,,587,,,,,,,,,,,
wmt07_16,spurious,Walmart ' s strategy comes on the heels of Amazon announcement that it will be delivering its own prepared foods and meal kits from its Whole Foods stores .,,,Product/Service,announcement,,599,,,,,,,,,,
wmt07_16,missing,Walmart ' s strategy comes on the heels of Amazon announcement that it will be delivering its own prepared foods and meal kits from its Whole Foods stores .,Product/Service,strategy,,,592,,,,,,,,,,,
wmt07_17,missing,"While both companies have publicly said they are fierce competitors , this move by Walmart brings meal kits and prepared foods to a less affluent and larger base shopper than those who shop at Whole Foods .",Product/Service,move,,,630,,,,,,,,,,,
wmt07_18,spurious,"It would not be surprising to also see these type of offerings start appearing in hipper packaging as they are a perfect fit for Walmart ' s Jet.com business , which already sells a wide variety of Omaha Steak meat , seafood and side dish products .",,,Product/Service,sells,,687,,,,,,,,,,
